% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3000 +6.397337529e+01 +6.397337529e+01 +4.698337529e+01 +4.698337529e+01 -7.5937e-01 +5.1762e-01 -3.0248e+00 +1.0293e+00 -3.5012e+00 -4.7893e-01 +4.1013e+00 +9.8645e-01 -6.0997e-01 -7.3121e-01 -1.8379e+00 -1.2561e+00 +3.5583e-01 -1.8703e+00 -1.2380e-01 +3.4850e+00 -2.4817e+00 +2.5759e+00 +4.6117e+00 -2.5936e+00
3101 +6.288388840e+01 +6.288388840e+01 +4.589388840e+01 +4.589388840e+01 -2.7301e-01 +6.5914e-01 -2.8907e+00 +9.8931e-01 -3.5137e+00 -9.8914e-01 +4.1421e+00 +1.2713e+00 -1.3567e+00 -1.0513e+00 -2.1627e+00 -8.6738e-01 +7.5388e-01 -1.2810e+00 -1.9794e-01 +2.9871e+00 -3.0305e+00 +1.2548e+00 +4.6480e+00 -1.4153e+00
3837 +6.130045538e+01 +6.130045538e+01 +4.431045538e+01 +4.431045538e+01 +5.1064e-01 +2.9364e-01 -3.2651e+00 +3.6370e-01 -3.3437e+00 -5.8381e-01 +4.0866e+00 +1.1892e+00 -2.2415e+00 -9.2371e-01 -2.1191e+00 -1.4495e+00 +5.0268e-01 -1.3880e+00 -4.0956e-01 +3.3518e+00 -3.0591e+00 +1.7246e+00 +4.6016e+00 -2.2736e+00
3867 +5.979687352e+01 +5.979687352e+01 +4.280687352e+01 +4.280687352e+01 +1.2134e-01 +5.1605e-01 -3.6524e+00 +9.2338e-01 -3.5199e+00 -5.6702e-01 +3.8096e+00 +1.0998e+00 -2.2041e+00 -6.6828e-01 -2.2761e+00 -1.3785e+00 +7.6671e-01 -2.1186e+00 -4.5411e-01 +3.2112e+00 -3.6345e+00 +2.0677e+00 +4.5294e+00 -2.1424e+00
4814 +5.839961678e+01 +5.839961678e+01 +4.140961678e+01 +4.140961678e+01 +1.5843e-01 +1.8563e-01 -3.8143e+00 +4.0564e-01 -3.7253e+00 -7.8841e-01 +3.7059e+00 +9.4730e-01 -2.6397e+00 +2.6689e-01 -2.1303e+00 -9.2345e-01 +3.9220e-01 -2.0525e+00 -7.0071e-01 +3.1423e+00 -3.2871e+00 +2.2288e+00 +4.2200e+00 -2.4494e+00
4890 +5.691323881e+01 +5.691323881e+01 +3.992323881e+01 +3.992323881e+01 -8.4547e-01 +1.3954e-01 -4.0134e+00 +8.8947e-01 -3.4135e+00 -7.8368e-01 +3.6865e+00 +6.3261e-01 -1.9972e+00 -2.6865e-01 -2.0879e+00 -7.1485e-01 +5.3901e-01 -2.1314e+00 -1.0627e+00 +4.0457e+00 -3.7468e+00 +1.1940e+00 +3.9102e+00 -2.3253e+00
4973 +5.602015295e+01 +5.602015295e+01 +3.903015295e+01 +3.903015295e+01 +6.6730e-02 -7.0889e-01 -3.9620e+00 +9.5947e-01 -3.3325e+00 -8.2248e-01 +4.1376e+00 +1.1395e+00 -2.8171e+00 -9.2114e-01 -2.6407e+00 -9.4535e-01 +6.2414e-01 -2.9164e+00 -5.5699e-01 +3.3350e+00 -3.6268e+00 +2.7852e+00 +3.8570e+00 -2.2288e+00
5299 +5.369000058e+01 +5.369000058e+01 +3.670000058e+01 +3.670000058e+01 +1.6510e-01 -1.5396e-01 -4.7552e+00 +4.9752e-01 -3.5007e+00 +1.2693e-01 +4.4118e+00 +5.8562e-01 -2.3419e+00 -7.3847e-01 -2.0029e+00 -1.1966e+00 -1.0171e+00 -3.8466e+00 -1.0000e-01 +3.2463e+00 -2.9833e+00 +1.9910e+00 +2.5850e+00 -2.2155e+00
5404 +5.245454678e+01 +5.245454678e+01 +3.546454678e+01 +3.546454678e+01 -4.3632e-01 -3.7904e-01 -3.5564e+00 +1.0979e+00 -3.0419e+00 -4.5748e-01 +3.8837e+00 +1.4264e+00 -2.3749e+00 -4.1779e-01 -2.0090e+00 -1.2499e+00 +4.9348e-01 -2.7116e+00 -8.3269e-01 +3.2188e+00 -3.2332e+00 +1.3032e+00 +3.2027e+00 -2.4954e+00
5779 +5.036498878e+01 +5.036498878e+01 +3.337498878e+01 +3.337498878e+01 -7.1095e-01 -7.1080e-01 -4.0083e+00 +7.7263e-01 -4.4866e+00 -8.3429e-01 +3.3887e+00 +1.5313e+00 -2.4172e+00 +2.4160e-01 -2.0622e+00 -1.6008e+00 +1.5479e+00 -2.7682e+00 -1.2344e+00 +3.0276e+00 -3.3997e+00 +1.8311e+00 +1.9303e+00 -2.0731e+00
5933 +4.880888604e+01 +4.880888604e+01 +3.181888604e+01 +3.181888604e+01 +9.8462e-02 -1.6052e-02 -4.2635e+00 +1.0007e+00 -3.8151e+00 -4.0389e-03 +3.6867e+00 +1.0676e+00 -1.9286e+00 -2.1474e-01 -1.7923e+00 -1.2895e+00 +1.2128e+00 -2.3856e+00 -1.3236e+00 +3.0987e+00 -3.5276e+00 +1.8608e+00 +2.4989e+00 -1.9448e+00
5963 +4.645840030e+01 +4.645840030e+01 +2.946840030e+01 +2.946840030e+01 -4.3953e-01 -4.5497e-01 -3.2976e+00 +6.0904e-01 -3.7916e+00 -6.7657e-01 +4.3816e+00 +7.4425e-01 -2.1677e+00 +3.0106e-01 -2.3147e+00 -1.7849e+00 +5.4266e-01 -1.9407e+00 -1.6406e-01 +3.8036e+00 -3.4338e+00 +1.8696e+00 +1.3563e+00 -1.2212e+00
6649 +4.555249575e+01 +4.555249575e+01 +2.856249575e+01 +2.856249575e+01 +4.8734e-01 -2.8424e-01 -4.2540e+00 +3.0104e-01 -4.0442e+00 -1.3319e+00 +4.4395e+00 +4.7298e-01 -1.6520e+00 -3.8417e-01 -2.5819e+00 -1.5508e+00 +8.8934e-01 -1.9402e+00 -5.2530e-01 +3.5265e+00 -3.4078e+00 +2.0264e+00 +1.7618e+00 -2.3028e+00
6713 +4.451099793e+01 +4.451099793e+01 +2.752099793e+01 +2.752099793e+01 -1.5691e-01 -2.8814e-01 -4.2103e+00 +3.6321e-01 -4.2241e+00 +1.2891e-01 +4.2197e+00 +5.0342e-01 -2.1816e+00 -2.0941e-01 -2.3016e+00 -1.8890e+00 -5.8773e-02 -2.0113e+00 -1.1413e+00 +3.4965e+00 -3.4214e+00 +1.7535e+00 +1.7581e+00 -1.6991e+00
6823 +4.358645948e+01 +4.358645948e+01 +2.659645948e+01 +2.659645948e+01 -5.3422e-02 +7.5011e-02 -4.1076e+00 +9.7934e-01 -3.4423e+00 -3.7574e-01 +4.1605e+00 +4.5960e-01 -2.4162e+00 -1.2490e+00 -2.2854e+00 -1.5892e+00 +9.1546e-01 -1.9666e+00 -1.0978e+00 +3.7932e+00 -3.0641e+00 +1.0489e+00 +1.5545e+00 -1.5273e+00
6957 +4.240227824e+01 +4.240227824e+01 +2.541227824e+01 +2.541227824e+01 -1.1816e-01 -3.6217e-01 -4.3530e+00 +8.8592e-01 -3.8384e+00 -5.6223e-01 +4.1785e+00 -6.4756e-02 -2.4169e+00 +1.7852e-01 -2.3897e+00 -1.3462e+00 +6.5819e-01 -1.8586e+00 -8.3069e-01 +3.6462e+00 -3.9361e+00 +1.5909e+00 +1.4382e+00 -1.5173e+00
8052 +4.165709070e+01 +4.165709070e+01 +2.466709070e+01 +2.466709070e+01 -1.0320e-03 -7.7074e-01 -3.9615e+00 +1.0591e+00 -3.6678e+00 -5.7050e-01 +4.3132e+00 -1.8304e-01 -2.6814e+00 -9.9463e-01 -2.1954e+00 -1.8239e+00 +7.7015e-01 -2.0254e+00 -9.8046e-01 +3.7003e+00 -3.5648e+00 +1.9503e+00 +6.6211e-01 -1.6121e+00
8127 +3.991056604e+01 +3.991056604e+01 +2.292056604e+01 +2.292056604e+01 -3.6170e-01 +1.2785e-01 -4.2390e+00 +1.1564e+00 -4.0920e+00 -4.5590e-01 +4.5891e+00 +2.2956e-01 -2.9233e+00 -5.3535e-01 -2.5822e+00 -1.4825e+00 +3.4565e-01 -1.8819e+00 -1.2098e+00 +3.7830e+00 -3.3754e+00 +2.7377e+00 +3.5931e-01 -1.9307e+00
8955 +3.979721449e+01 +3.979721449e+01 +2.280721449e+01 +2.280721449e+01 -1.9457e-01 +2.4627e-01 -4.4275e+00 +1.3696e+00 -3.7007e+00 -3.3921e-01 +4.5533e+00 +1.7133e-01 -2.9548e+00 -8.5551e-01 -1.7683e+00 -1.6352e+00 +7.6661e-02 -2.0953e+00 -5.6985e-01 +3.7988e+00 -3.3474e+00 +2.0621e+00 +6.1065e-01 -2.1248e+00
9777 +3.874282976e+01 +3.874282976e+01 +2.175282976e+01 +2.175282976e+01 +1.4113e-01 +2.3195e-01 -4.5929e+00 +1.1891e+00 -3.9169e+00 -8.2752e-01 +4.3149e+00 +2.5495e-02 -2.7758e+00 -3.6750e-01 -2.2115e+00 -1.4249e+00 +5.8114e-01 -1.9471e+00 -1.0589e+00 +3.6282e+00 -3.3265e+00 +1.8152e+00 +2.3657e-01 -2.3438e+00
16004 +3.798792642e+01 +3.798792642e+01 +2.099792642e+01 +2.099792642e+01 -1.0985e-01 +3.1746e-01 -4.4306e+00 +9.4663e-01 -3.7694e+00 -6.4310e-01 +4.6038e+00 +7.0486e-02 -2.7824e+00 -5.4351e-01 -2.1240e+00 -1.6269e+00 +6.9631e-01 -2.0042e+00 -7.7580e-01 +3.8406e+00 -3.3208e+00 +2.1393e+00 +3.0630e-01 -2.2080e+00
121204 +3.703855942e+01 +3.703855942e+01 +2.004855942e+01 +2.004855942e+01 +2.7140e+00 -5.3653e-01 -3.9702e+00 -2.6354e+00 +5.4466e+00 -2.0841e+00 -3.6436e-01 +1.4974e+00 -5.3258e-01 +6.0571e-01 -2.0900e+00 +3.5804e-01 +2.3719e+00 +4.7343e-01 +1.8400e+00 -1.2692e-01 -4.7870e-01 +8.6611e-01 +3.1491e+00 +3.4828e+00
121299 +3.258629079e+01 +3.258629079e+01 +1.559629079e+01 +1.559629079e+01 +2.3872e+00 +4.0362e-01 -4.4804e+00 -2.6313e+00 +4.9067e+00 -1.6170e+00 -6.1039e-01 -4.6295e-01 -5.6745e-01 +8.8370e-01 -1.8217e+00 -3.3594e-01 +3.4565e+00 +1.0877e+00 +2.3252e+00 -5.8247e-01 -4.6936e-01 +8.2620e-01 +1.1254e+00 +3.4511e+00
121525 +2.837651495e+01 +2.837651495e+01 +1.138651495e+01 +1.138651495e+01 +2.4468e+00 -1.1032e+00 -3.8767e+00 -2.2558e+00 +5.1786e+00 -1.2814e+00 -7.8836e-01 +1.4244e+00 -1.6942e-01 +6.0606e-01 -2.3422e+00 -8.3960e-01 +3.4745e+00 -2.4495e-01 +1.7108e+00 +4.9827e-01 +5.3193e-01 +6.8745e-01 +3.2052e+00 +3.0314e+00
121640 +2.809006198e+01 +2.809006198e+01 +1.110006198e+01 +1.110006198e+01 +2.8726e+00 -1.0764e+00 -2.3477e+00 -2.8956e+00 +4.8940e+00 -1.7774e+00 -8.3720e-01 +4.9334e-01 +8.7229e-02 +7.0208e-01 -7.6753e-01 -6.7191e-01 +2.7316e+00 +4.0625e-01 +1.8827e+00 +1.0940e-01 -1.7825e+00 -4.1298e-01 +4.4488e+00 +3.3929e+00
121758 +2.270999693e+01 +2.270999693e+01 +5.719996932e+00 +5.719996932e+00 +2.0970e+00 -4.0713e-01 -3.8971e+00 -2.3891e+00 +5.1284e+00 -1.7040e+00 -2.5137e-01 +7.0979e-01 -1.4079e-02 +7.0719e-01 -8.4685e-01 +3.9480e-01 +2.2235e+00 +5.9344e-01 +1.9128e+00 -2.0530e+00 -6.9091e-01 -3.8149e-01 +2.7823e+00 +3.4589e+00
121938 +2.199704964e+01 +2.199704964e+01 +5.007049639e+00 +5.007049639e+00 +2.8572e+00 -5.0541e-01 -3.9411e+00 -3.0528e+00 +5.1642e+00 -1.4098e+00 -3.6919e-01 -1.6535e-01 +2.6569e-01 +5.9696e-01 -1.6396e+00 +9.2338e-02 +1.5550e+00 +4.5646e-01 +2.6096e+00 +3.1525e-01 +3.1900e-01 +1.6140e-01 +1.9531e+00 +3.4019e+00
122023 +2.065006820e+01 +2.065006820e+01 +3.660068205e+00 +3.660068205e+00 +3.2007e+00 -3.4362e-01 -3.7993e+00 -2.3351e+00 +5.1953e+00 -1.5461e+00 -1.4904e+00 +4.8605e-01 +1.9020e+00 +5.4442e-01 -1.4197e+00 -1.7675e-01 +2.8449e+00 +2.7758e-01 +2.4389e+00 +1.6110e-02 -5.5398e-01 -1.4612e+00 +2.3424e+00 +3.4888e+00
122334 +1.991543920e+01 +1.991543920e+01 +2.925439200e+00 +2.925439200e+00 +2.3099e+00 -6.3062e-01 -3.7229e+00 -2.8244e+00 +5.1115e+00 -1.3035e+00 +1.0989e-01 +1.2866e+00 +3.1604e-01 +6.4736e-01 -1.6564e+00 -5.5508e-01 +3.1136e+00 +4.0311e-01 +2.1181e+00 +2.5161e-01 -3.4067e-01 -4.2183e-01 +3.1895e+00 +3.4125e+00
122447 +1.833658236e+01 +1.833658236e+01 +1.346582356e+00 +1.346582356e+00 +2.6164e+00 -7.3852e-01 -3.8360e+00 -2.1378e+00 +4.5366e+00 -7.2187e-01 +5.4217e-01 +1.2851e+00 +1.0660e+00 +7.1959e-01 -2.0643e+00 -6.6411e-01 +2.4923e+00 +2.9851e-01 +2.2241e+00 -2.0968e-02 -4.4407e-01 -2.2814e-01 +3.5427e+00 +3.4683e+00
122663 +1.713220510e+01 +1.713220510e+01 +1.422051045e-01 +1.422051045e-01 +4.5868e+00 -6.4244e-01 -3.5971e+00 -2.2936e+00 +4.8292e+00 -2.3418e+00 -4.0697e-01 +5.6261e-01 +2.2476e+00 +7.0085e-01 -7.7637e-01 -1.7599e-01 +2.0904e+00 +6.3956e-01 +1.7057e+00 -3.1341e-01 -1.1926e-01 -1.7145e+00 +3.2255e+00 +3.4337e+00
122803 +1.342115593e+01 +1.342115593e+01 -3.568844070e+00 -3.568844070e+00 +3.6796e+00 +3.4026e-02 -3.7409e+00 -1.6314e+00 +4.6692e+00 -2.3171e+00 +2.0083e-01 -8.9285e-01 +1.6631e-01 +5.3543e-01 -1.5851e+00 -4.6010e-01 +1.9326e+00 +1.3680e-01 +1.7297e+00 -1.4001e+00 +3.9739e-02 -6.7280e-01 +3.2262e+00 +3.6257e+00
122893 +1.290598809e+01 +1.290598809e+01 -4.084011906e+00 -4.084011906e+00 +2.1199e+00 -1.6068e+00 -3.7104e+00 -2.2340e+00 +4.4895e+00 -2.1338e+00 +3.3933e-01 +9.7987e-02 +1.0176e+00 +6.0228e-01 -6.5033e-01 -5.5128e-01 +2.2511e+00 +8.0523e-01 +2.1461e+00 -2.0801e-01 -5.1060e-01 -8.0797e-01 +3.8393e+00 +3.4586e+00
122966 +1.209552622e+01 +1.209552622e+01 -4.894473778e+00 -4.894473778e+00 +1.3261e+00 -2.4074e+00 -3.1545e+00 -1.5494e+00 +5.3078e+00 -1.7540e+00 +2.4873e-01 -7.7944e-02 +3.5806e-01 +2.2647e-01 -2.7703e-01 -1.0975e-01 +2.8305e+00 +1.5996e-01 +1.8519e+00 -1.5851e+00 -5.2770e-01 -4.4650e-01 +3.6013e+00 +3.3418e+00
123008 +1.133588415e+01 +1.133588415e+01 -5.654115853e+00 -5.654115853e+00 +2.7097e+00 -2.1564e-01 -3.4273e+00 -1.1168e+00 +5.0692e+00 -1.7487e+00 -1.4613e-01 -2.1352e-01 +1.5923e+00 +7.2297e-01 -1.3122e+00 -7.8935e-01 -3.3985e-02 -1.7015e-01 +1.7193e+00 -3.5410e-03 +1.2357e-01 -1.0763e+00 +2.7788e+00 +3.5255e+00
123702 +9.663764329e+00 +9.663764329e+00 -7.326235671e+00 -7.326235671e+00 +4.4500e+00 -4.4497e-01 -3.6000e+00 -1.9359e+00 +5.0482e+00 -1.1790e+00 +5.6843e-01 -5.2723e-01 +8.7485e-01 +6.0817e-01 -2.1660e+00 -6.7904e-01 +1.9049e+00 +9.9760e-03 +1.9574e+00 -6.7910e-01 +4.1217e-01 -2.0352e+00 +3.2352e+00 +3.3738e+00
123891 +7.535249606e+00 +7.535249606e+00 -9.454750394e+00 -9.454750394e+00 +2.9058e+00 -6.9811e-01 -3.6134e+00 -8.2243e-01 +5.1712e+00 -1.5804e+00 +2.9709e-01 -1.7391e+00 +7.3921e-01 +5.4899e-01 -1.4543e+00 -1.3770e+00 +2.3414e+00 -3.0604e-01 +1.5870e+00 -6.7769e-01 -5.9445e-01 -9.4077e-01 +2.9541e+00 +3.2995e+00
124315 +6.967866687e+00 +6.967866687e+00 -1.002213331e+01 -1.002213331e+01 +4.8650e+00 -4.7173e-01 -3.3503e+00 -6.1084e-01 +4.3283e+00 -1.1950e+00 +1.6685e+00 -1.6796e+00 +1.4981e+00 +8.1355e-01 -1.0345e+00 -1.4449e+00 +8.3474e-01 -2.3356e-01 +1.2094e+00 -9.7989e-01 -4.1643e-01 -2.8636e+00 +2.5488e+00 +3.0418e+00
124723 +5.767862997e+00 +5.767862997e+00 -1.122213700e+01 -1.122213700e+01 +3.0558e+00 -1.7193e+00 -3.1767e+00 -1.8055e-01 +3.8973e+00 -2.2299e+00 -1.4209e-01 -1.6492e+00 +1.1207e+00 +6.8541e-01 -6.3770e-02 -2.4049e+00 +2.4480e+00 -3.9850e-01 +1.1617e+00 -1.8024e+00 +6.5282e-01 -1.8112e+00 +2.4944e+00 +3.2858e+00
124868 +4.154403566e+00 +4.154403566e+00 -1.283559643e+01 -1.283559643e+01 +2.8179e+00 -1.1500e+00 -3.3189e+00 -9.6900e-01 +3.8860e+00 -1.6659e+00 +6.1544e-01 -1.2174e+00 +1.3180e+00 +9.4348e-01 -1.2781e-01 -1.7800e+00 +1.6751e+00 -1.2719e+00 +1.7323e+00 -2.4081e+00 +3.6834e-01 -1.3378e+00 +3.3097e+00 +3.2643e+00
125145 +3.118683778e+00 +3.118683778e+00 -1.387131622e+01 -1.387131622e+01 +2.4000e+00 -1.6765e+00 -3.1323e+00 -1.8991e+00 +4.1810e+00 -1.8835e+00 +4.4882e-01 -1.6309e+00 +1.5366e+00 +1.0316e+00 -1.1364e+00 -8.5953e-01 +2.6686e+00 -9.1153e-01 +1.0288e+00 -1.3299e+00 +6.0102e-01 -1.2603e+00 +3.0638e+00 +3.4011e+00
125375 +2.272666729e+00 +2.272666729e+00 -1.471733327e+01 -1.471733327e+01 +1.9607e+00 -1.8974e+00 -3.3917e+00 -1.6699e+00 +4.4001e+00 -2.5754e+00 +1.0568e+00 -1.7329e+00 +3.2200e+00 +9.3958e-01 -1.5541e-01 -7.5292e-01 +1.6181e+00 +9.7139e-02 +2.0748e+00 -1.6987e+00 +1.7768e-01 -1.3476e+00 +2.3785e+00 +3.1933e+00
126794 +1.949339073e+00 +1.949339073e+00 -1.504066093e+01 -1.504066093e+01 +2.7468e+00 -1.6317e+00 -2.9007e+00 -9.5910e-01 +4.4503e+00 -1.1171e+00 +1.0388e-01 -2.1285e+00 +2.9614e+00 +1.6574e-01 -9.1182e-01 -1.8128e+00 +1.4513e+00 -9.7923e-01 +2.1124e+00 -6.5014e-01 +3.4093e-01 -9.7925e-01 +3.3066e+00 +3.2504e+00
128138 +1.495626568e+00 +1.495626568e+00 -1.549437343e+01 -1.549437343e+01 +3.1402e+00 -1.7849e+00 -3.4643e+00 -1.9308e+00 +3.6767e+00 -1.1955e+00 +1.7361e+00 -1.8824e+00 +2.0622e+00 +1.0713e+00 -1.5156e+00 -2.0281e+00 +1.7002e+00 -1.0099e+00 +1.4588e+00 -1.1377e+00 +1.0637e+00 -2.2988e+00 +2.3626e+00 +3.0874e+00
129001 +1.169938987e+00 +1.169938987e+00 -1.582006101e+01 -1.582006101e+01 +3.4352e+00 -1.2615e+00 -3.7817e+00 -6.0632e-01 +3.6410e+00 -1.6304e+00 +7.3274e-01 -2.5189e+00 +1.8677e+00 +8.5649e-01 -6.5205e-01 -1.5888e+00 +2.1973e+00 -5.4248e-01 +1.3168e+00 -1.4227e+00 +4.8049e-01 -1.6736e+00 +3.5469e+00 +2.9595e+00
129895 +4.004191032e-01 +4.004191032e-01 -1.658958090e+01 -1.658958090e+01 +2.2358e+00 -1.9384e+00 -3.6302e+00 -1.0849e+00 +3.0211e+00 -1.3734e+00 +8.7240e-01 -2.5583e+00 +2.2988e+00 +1.0375e+00 -3.9574e-01 -1.8225e+00 +1.9393e+00 -8.4238e-01 +1.5298e+00 -1.8160e+00 +9.1929e-01 -1.5169e+00 +3.1211e+00 +3.0773e+00
134983 +3.649838443e-01 +3.649838443e-01 -1.662501616e+01 -1.662501616e+01 +1.4662e+00 -2.1230e+00 -2.9727e+00 -1.5602e+00 +3.3940e+00 -9.9735e-01 +3.8962e-01 -1.4764e+00 +2.8362e+00 +1.2591e+00 +3.2762e-01 -1.7804e+00 +2.1068e+00 -1.1487e+00 +1.8370e+00 -3.1029e+00 +1.4233e+00 -2.0194e+00 +3.6305e+00 +2.4998e+00
137529 +2.944068288e-01 +2.944068288e-01 -1.669559317e+01 -1.669559317e+01 +2.2651e+00 -2.1067e+00 -3.4148e+00 -1.2288e+00 +3.7419e+00 -1.2601e+00 +7.7998e-01 -2.8253e+00 +3.1180e+00 +1.5011e+00 +3.4324e-01 -2.1670e+00 +1.9670e+00 -8.5777e-01 +1.7155e+00 -2.6880e+00 +1.5277e+00 -2.2475e+00 +3.8164e+00 +2.0574e+00
137816 +2.124947469e-01 +2.124947469e-01 -1.677750525e+01 -1.677750525e+01 +2.4000e+00 -2.4559e+00 -2.7203e+00 -4.9033e-01 +3.5015e+00 -1.1428e+00 +9.6836e-01 -3.2458e+00 +2.1871e+00 +1.5064e+00 -1.8989e-02 -2.2042e+00 +2.3026e+00 -8.5251e-01 +1.4829e+00 -2.3973e+00 +1.7130e+00 -1.5150e+00 +3.5322e+00 +2.4115e+00
% function evaluation | noise-free fitness - Fopt (2.740000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.836811189e+01 +7.836811189e+01 +8.110811189e+01 +8.110811189e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1342 +7.706392233e+01 +7.706392233e+01 +7.980392233e+01 +7.980392233e+01 +3.1513e+00 +4.4184e+00 +2.7549e+00 +4.7214e+00 -1.2554e+00 +9.8229e-01 -3.8595e+00 +1.3590e+00 -1.9829e+00 +3.5661e+00 +7.9646e-02 +2.9365e+00 -4.3397e+00 +1.7721e+00 -9.6183e-01 +4.7510e+00 +2.4538e+00 -5.0716e-01 -2.8580e+00 -2.0720e+00
1504 +7.563256861e+01 +7.563256861e+01 +7.837256861e+01 +7.837256861e+01 +2.8285e+00 +4.4220e+00 +2.6490e+00 +4.6612e+00 -1.3560e+00 +1.4139e+00 -2.9583e+00 +1.3916e+00 -3.0985e+00 +4.5109e+00 +8.7447e-02 +1.9555e+00 -4.4991e+00 +3.0763e+00 -1.1855e+00 +3.4271e+00 +2.1307e+00 -1.2764e+00 -2.9591e+00 -1.0692e+00
1658 +7.357802290e+01 +7.357802290e+01 +7.631802290e+01 +7.631802290e+01 +1.8502e+00 +4.4241e+00 +2.9285e+00 +4.8320e+00 -1.4645e+00 +1.2572e+00 -3.5349e+00 +1.5108e+00 -3.1618e+00 +5.3691e+00 +9.6573e-02 +2.2797e+00 -4.3288e+00 +2.7373e+00 -8.0047e-01 +4.5718e+00 +4.2268e+00 -2.6921e+00 -2.7650e+00 -1.1597e+00
2003 +7.241002131e+01 +7.241002131e+01 +7.515002131e+01 +7.515002131e+01 +1.8957e+00 +4.4730e+00 +2.0799e+00 +4.6783e+00 -1.8140e+00 +1.6037e+00 -2.6033e+00 +1.7308e+00 -2.4011e+00 +4.6102e+00 +1.2510e-01 +3.0680e+00 -4.0106e+00 +2.5961e+00 -1.5873e+00 +3.8211e+00 +3.5853e+00 -2.1526e+00 -2.6974e+00 -1.4110e-01
2119 +6.972605286e+01 +6.972605286e+01 +7.246605286e+01 +7.246605286e+01 +1.1501e+00 +3.3494e+00 +2.0772e+00 +4.8603e+00 -1.7652e+00 +4.1949e-01 -2.2735e+00 +1.4145e+00 -2.5532e+00 +4.7501e+00 +1.1172e-01 +4.1084e+00 -4.7638e+00 +3.4090e+00 -1.2754e+00 +3.8438e+00 +3.2682e+00 -2.2662e+00 -2.2806e+00 -6.0922e-01
2625 +6.910987419e+01 +6.910987419e+01 +7.184987419e+01 +7.184987419e+01 +1.5661e+00 +3.5581e+00 +2.5659e+00 +4.6410e+00 -1.6914e+00 +8.6794e-01 -2.9705e+00 +1.6579e+00 -3.2449e+00 +4.9196e+00 +2.2291e-01 +3.8436e+00 -4.2368e+00 +4.3990e+00 -2.4245e-01 +3.5176e+00 +3.7398e+00 -2.0720e+00 -1.6183e+00 +4.9792e-01
3540 +6.721468701e+01 +6.721468701e+01 +6.995468701e+01 +6.995468701e+01 +1.3725e+00 +3.0558e+00 +2.1560e+00 +4.2108e+00 -1.3068e+00 +5.0969e-01 -2.5776e+00 +2.5910e+00 -2.9979e+00 +4.5918e+00 -1.4103e-01 +4.1662e+00 -3.9290e+00 +4.3778e+00 -1.1256e+00 +3.5210e+00 +4.3641e+00 -1.9862e+00 -8.9156e-01 +1.9203e-01
4336 +6.580637079e+01 +6.580637079e+01 +6.854637079e+01 +6.854637079e+01 +8.9121e-01 +1.9997e+00 +2.3316e+00 +4.0956e+00 -1.1043e+00 +1.4525e+00 -2.3654e+00 +2.7927e+00 -3.2774e+00 +4.1916e+00 -2.4803e-01 +4.3000e+00 -4.1793e+00 +4.3192e+00 -1.6049e+00 +3.4001e+00 +3.8885e+00 -9.0664e-01 -1.1782e+00 -1.0506e-01
7114 +6.455890044e+01 +6.455890044e+01 +6.729890044e+01 +6.729890044e+01 +1.3863e+00 +1.1239e+00 +1.9893e+00 +4.1892e+00 -7.7114e-01 -5.0864e-01 -2.7242e+00 +2.9870e+00 -3.5697e+00 +4.1923e+00 -3.9108e-01 +3.8035e+00 -4.3347e+00 +3.7254e+00 -2.6565e+00 +2.4227e+00 +4.5986e+00 -1.4001e+00 -5.5409e-01 -7.5862e-01
124102 +6.063942645e+01 +6.063942645e+01 +6.337942645e+01 +6.337942645e+01 -2.5600e+00 -2.3003e+00 +4.4410e+00 -2.5384e+00 +2.3665e+00 -1.8058e+00 -3.1563e+00 -1.0051e+00 +1.5247e+00 +2.8688e+00 -2.0718e+00 -9.3671e-01 -3.2361e+00 -2.3864e+00 +1.3416e+00 +1.8058e+00 -5.6921e-01 -3.1981e+00 -4.6638e+00 -1.7860e+00
124273 +5.952161753e+01 +5.952161753e+01 +6.226161753e+01 +6.226161753e+01 -1.3550e+00 -1.6290e+00 +4.4185e+00 -2.7965e-01 +2.3672e+00 -2.5611e+00 -3.0164e+00 -1.8207e+00 +2.8440e+00 +2.5687e+00 -1.9158e+00 -1.0369e+00 -3.3679e+00 -2.1274e+00 +1.6169e+00 +1.9604e+00 -3.6562e-01 -1.0525e+00 -3.8626e+00 -2.7596e+00
124524 +5.660700852e+01 +5.660700852e+01 +5.934700852e+01 +5.934700852e+01 -1.7837e+00 -2.1608e+00 +4.6264e+00 -1.3276e+00 +2.3673e+00 -2.5093e+00 -2.7864e+00 -6.0730e-01 +1.2939e+00 +2.6481e+00 -9.9444e-01 -1.0600e+00 -2.4857e+00 -2.9003e+00 +1.8329e+00 +2.0725e+00 -6.0146e-01 -2.7082e+00 -4.7047e+00 -2.3253e+00
